level_0,index,Unnamed: 0,Author,Coursename,Last_updated,Lectures,Newfee,Oldfee,Rating,Sections,Time,Topic,Target,_id,Number_of_enroll
371,0.25358851674641153,0.2543391188251001,0.9752475247524752,0.8555783709787816,0.8621378621378621,0.056547619047619,0.1047924671972263,0.1666666666666666,0.6666666666666666,0.0277777777777777,0.0738304093567251,0.0,0.44567627494456763,66f79d3af050d8d70ad247ee,0.8191489361702127
372,0.254272043745728,0.2550066755674232,0.9752475247524752,0.8548939082819986,0.8621378621378621,0.0267857142857142,0.1047924671972263,0.1666666666666666,0.6333333333333332,0.0277777777777777,0.1125730994152046,0.0,0.4449371766444937,66f79d3af050d8d70ad247ef,0.5425531914893617
373,0.25495557074504444,0.2556742323097463,0.9752475247524752,0.8542094455852156,0.8621378621378621,0.0535714285714285,0.1047924671972263,0.1666666666666666,0.6333333333333332,0.0416666666666666,0.094298245614035,0.0,0.4449371766444937,66f79d3af050d8d70ad247f0,0.553191489361702
374,0.25563909774436094,0.2563417890520694,0.9422442244224423,0.004106776180698152,0.8621378621378621,0.0386904761904761,0.1047924671972263,0.1666666666666666,0.6333333333333332,0.0138888888888888,0.0548245614035087,0.06666666666666667,0.4648928307464893,66f79d3af050d8d70ad247f1,0.9148936170212766
375,0.2563226247436774,0.2570093457943925,0.9422442244224423,0.0034223134839151265,0.8621378621378621,0.0773809523809523,0.1047924671972263,0.1666666666666666,0.6,0.0138888888888888,0.060672514619883,0.06666666666666667,0.4648928307464893,66f79d3af050d8d70ad247f2,0.4361702127659574
376,0.25700615174299385,0.2576769025367156,0.9422442244224423,0.0027378507871321013,0.8681318681318682,0.1220238095238095,0.1047924671972263,0.1666666666666666,0.6666666666666666,0.0416666666666666,0.131578947368421,0.06666666666666667,0.4648928307464893,66f79d3af050d8d70ad247f3,0.7127659574468085
377,0.25768967874231036,0.2583444592790387,0.04785478547854786,0.3203285420944558,0.9140859140859141,0.0238095238095238,0.1047924671972263,0.1666666666666666,0.6999999999999998,0.0138888888888888,0.1608187134502924,0.4666666666666667,0.11677753141167775,66f79d3af050d8d70ad247f4,0.8723404255319148
378,0.2583732057416268,0.2590120160213618,0.6749174917491749,0.8836413415468857,1.0,0.0625,0.1574517338326836,0.4444444444444444,1.0,0.0,0.2390350877192982,0.4666666666666667,0.35107169253510717,66f79d3af050d8d70ad247f5,0.776595744680851
379,0.25905673274094326,0.2596795727636849,0.5627062706270627,0.4195756331279945,0.9460539460539461,0.0952380952380952,0.1574517338326836,0.4444444444444444,1.0,0.0694444444444444,0.1184210526315789,0.26666666666666666,0.15225424981522542,66f79d3af050d8d70ad247f6,0.7234042553191489
380,0.25974025974025977,0.2603471295060079,0.17326732673267328,0.4510609171800137,1.0,0.0803571428571428,0.1047924671972263,0.2222222222222221,1.0,0.0555555555555555,0.1630116959064327,0.5333333333333333,0.8669623059866962,66f79d3af050d8d70ad247f7,0.2659574468085106
381,0.2604237867395762,0.2610146862483311,0.17326732673267328,0.2265571526351814,0.8561438561438561,0.0476190476190476,0.1047924671972263,0.1944444444444444,0.7333333333333333,0.0277777777777777,0.1081871345029239,0.5333333333333333,0.15077605321507762,66f79d3af050d8d70ad247f8,0.6382978723404255
382,0.26110731373889273,0.2616822429906542,0.2508250825082508,0.37166324435318276,0.8201798201798202,0.0625,0.1574517338326836,0.2777777777777778,0.7333333333333333,0.0138888888888888,0.1081871345029239,1.0,0.3954175905395418,66f79d3af050d8d70ad247f9,0.8617021276595744
383,0.2617908407382092,0.2623497997329773,0.4867986798679868,0.9589322381930184,0.8871128871128872,0.2142857142857142,0.1574517338326836,0.5,0.8333333333333334,0.1944444444444444,0.2171052631578947,0.6666666666666666,0.7960088691796009,66f79d3af050d8d70ad247fa,0.0638297872340425
384,0.26247436773752564,0.2630173564753004,0.2953795379537954,0.7241615331964408,0.8121878121878122,0.0684523809523809,0.1047924671972263,0.2222222222222221,0.8333333333333334,0.0694444444444444,0.1023391812865497,0.7333333333333333,0.6289726533628973,66f79d3af050d8d70ad247fb,0.1702127659574468
385,0.26315789473684215,0.2636849132176235,0.8003300330033003,0.7268993839835729,0.8961038961038961,0.1309523809523809,0.1574517338326836,0.2777777777777778,0.8000000000000002,0.0416666666666666,0.2975146198830409,0.7333333333333333,0.9852180339985218,66f79d3af050d8d70ad247fc,0.5425531914893617
386,0.2638414217361586,0.2643524699599466,0.594059405940594,0.09924709103353867,0.8211788211788211,0.0238095238095238,0.1574517338326836,0.8333333333333333,1.0,0.0555555555555555,0.0519005847953216,0.0,0.7716186252771619,66f79d3af050d8d70ad247fd,0.7234042553191489
387,0.26452494873547505,0.2650200267022696,0.19801980198019803,0.9568788501026694,1.0,0.0535714285714285,0.1574517338326836,0.4444444444444444,1.0,0.0555555555555555,0.0869883040935672,0.4,0.7989652623798965,66f79d3af050d8d70ad247fe,0.0744680851063829
388,0.26520847573479156,0.2656875834445927,0.9306930693069307,0.26899383983572894,0.8771228771228772,0.0833333333333333,0.1047924671972263,0.1111111111111111,0.8333333333333334,0.0694444444444444,0.0562865497076023,1.0,0.967479674796748,66f79d3af050d8d70ad247ff,0.0
389,0.265892002734108,0.2663551401869158,0.7260726072607261,0.0054757015742642025,0.8911088911088911,0.0386904761904761,0.1047924671972263,0.1666666666666666,0.8666666666666666,0.0,0.060672514619883,0.3333333333333333,0.09977827050997783,66f79d3af050d8d70ad24800,0.3297872340425531
390,0.26657552973342447,0.2670226969292389,0.054455445544554455,0.13689253935660506,0.8621378621378621,0.0267857142857142,0.1574517338326836,0.4722222222222222,1.0,0.0416666666666666,0.0628654970760233,0.4666666666666667,0.6297117516629712,66f79d3af050d8d70ad24801,0.1702127659574468
391,0.267259056732741,0.2676902536715621,0.7260726072607261,0.8706365503080082,0.8561438561438561,0.0476190476190476,0.1047924671972263,0.1944444444444444,0.7666666666666665,0.0416666666666666,0.0738304093567251,0.8666666666666667,0.861049519586105,66f79d3af050d8d70ad24802,0.5425531914893617
392,0.2679425837320574,0.2683578104138852,0.7260726072607261,0.02053388090349076,0.8561438561438561,0.0833333333333333,0.1047924671972263,0.1944444444444444,0.6333333333333332,0.0416666666666666,0.1308479532163742,0.06666666666666667,0.8824833702882483,66f79d3af050d8d70ad24803,0.925531914893617
393,0.26862611073137393,0.2690253671562083,0.06930693069306931,0.945242984257358,1.0,0.0863095238095238,0.1574517338326836,0.5555555555555556,1.0,0.0277777777777777,0.3179824561403508,0.6,0.6674057649667405,66f79d3af050d8d70ad24804,0.1276595744680851
394,0.2693096377306904,0.2696929238985313,0.06930693069306931,0.9596167008898014,0.936063936063936,0.0863095238095238,0.1574517338326836,0.5555555555555556,1.0,0.0833333333333333,0.1103801169590643,0.6,0.6858832224685883,66f79d3af050d8d70ad24805,0.4468085106382978
395,0.26999316473000684,0.2703604806408544,0.02145214521452145,0.9561943874058864,0.8601398601398601,0.3005952380952381,0.1574517338326836,0.5,1.0,0.1388888888888888,0.4049707602339181,0.3333333333333333,0.3835920177383592,66f79d3af050d8d70ad24806,0.3936170212765957
396,0.27067669172932335,0.2710280373831775,0.2079207920792079,0.21765913757700206,0.8551448551448552,0.0773809523809523,0.1574517338326836,0.2777777777777778,1.0,0.1944444444444444,0.067251461988304,0.0,0.2860310421286031,66f79d3af050d8d70ad24807,0.7978723404255319
397,0.2713602187286398,0.2716955941255006,0.06435643564356436,0.4380561259411362,0.9010989010989011,0.0982142857142857,0.1574517338326836,0.3333333333333332,1.0,0.125,0.0511695906432748,0.6666666666666666,0.9992609016999261,66f79d3af050d8d70ad24808,0.6276595744680851
398,0.27204374572795625,0.2723631508678237,0.18316831683168316,0.947296372347707,0.8661338661338661,0.0982142857142857,0.1574517338326836,0.5555555555555556,0.9,0.0972222222222222,0.1184210526315789,0.4666666666666667,0.4065040650406504,66f79d3af050d8d70ad24809,0.4148936170212766
399,0.27272727272727276,0.2730307076101468,0.06930693069306931,0.2053388090349076,0.8241758241758241,0.1488095238095238,0.1574517338326836,0.5,0.7666666666666665,0.125,0.0738304093567251,0.6,0.8137472283813747,66f79d3af050d8d70ad2480a,0.8191489361702127
400,0.2734107997265892,0.2736982643524699,0.6122112211221122,0.946611909650924,1.0,0.1071428571428571,0.1574517338326836,0.5555555555555556,1.0,0.2083333333333333,0.0899122807017543,0.3333333333333333,0.2180339985218034,66f79d3af050d8d70ad2480b,0.3085106382978723
401,0.27409432672590567,0.274365821094793,0.9752475247524752,0.07597535934291581,1.0,0.1488095238095238,0.1047924671972263,0.2222222222222221,1.0,0.0138888888888888,0.0752923976608187,0.6666666666666666,0.14116777531411678,66f79d3af050d8d70ad2480c,0.2872340425531914
402,0.2747778537252222,0.2750333778371161,0.9752475247524752,0.07529089664613278,1.0,0.1279761904761904,0.1047924671972263,0.2222222222222221,1.0,0.0138888888888888,0.0760233918128654,0.8,0.14116777531411678,66f79d3af050d8d70ad2480d,0.5212765957446808
403,0.27546138072453863,0.2757009345794392,0.3613861386138614,0.35797399041752226,0.8721278721278721,0.1458333333333333,0.1047924671972263,0.2222222222222221,0.6666666666666666,0.1388888888888888,0.1842105263157894,0.9333333333333333,0.12195121951219512,66f79d3af050d8d70ad2480e,0.5319148936170213
404,0.27614490772385514,0.2763684913217623,0.4306930693069307,0.2655715263518138,1.0,0.0327380952380952,0.1574517338326836,0.9444444444444444,1.0,0.0138888888888888,0.0511695906432748,0.4,0.5070214338507022,66f79d3af050d8d70ad2480f,0.6170212765957447
405,0.2768284347231716,0.2770360480640854,0.18151815181518152,0.8494182067077344,1.0,0.0059523809523809,0.1574517338326836,0.3333333333333332,1.0,0.0138888888888888,0.0153508771929824,0.6666666666666666,0.9061345158906134,66f79d3af050d8d70ad24810,0.0744680851063829
406,0.27751196172248804,0.2777036048064085,0.3613861386138614,0.36344969199178645,0.8721278721278721,0.1398809523809523,0.1047924671972263,0.2222222222222221,1.0,0.1111111111111111,0.158625730994152,0.9333333333333333,0.12121212121212122,66f79d3af050d8d70ad24811,0.7234042553191489
407,0.27819548872180455,0.2783711615487316,0.18151815181518152,0.6105407255304586,1.0,0.0059523809523809,0.1574517338326836,0.3333333333333332,1.0,0.0,0.0073099415204678,0.6666666666666666,0.7900960827790096,66f79d3af050d8d70ad24812,0.5
408,0.278879015721121,0.2790387182910547,0.7838283828382838,0.07392197125256673,0.8281718281718282,0.0803571428571428,0.1047924671972263,0.2222222222222221,1.0,0.0555555555555555,0.1154970760233917,0.4666666666666667,0.5994087213599408,66f79d3af050d8d70ad24813,0.3723404255319149
409,0.27956254272043746,0.2797062750333778,0.06930693069306931,0.9575633127994524,1.0,0.1369047619047619,0.1574517338326836,0.3888888888888888,1.0,0.1527777777777777,0.1308479532163742,0.6,0.7908351810790836,66f79d3af050d8d70ad24814,0.5744680851063829
410,0.28024606971975397,0.2803738317757009,0.2739273927392739,0.9500342231348391,0.8921078921078921,0.0744047619047619,0.1574517338326836,0.4444444444444444,1.0,0.0555555555555555,0.0972222222222222,0.8,0.7427937915742794,66f79d3af050d8d70ad24815,0.4680851063829787
411,0.2809295967190704,0.281041388518024,0.6897689768976898,0.9486652977412731,1.0,0.0535714285714285,0.1574517338326836,0.4444444444444444,1.0,0.0416666666666666,0.0796783625730994,0.8,0.7982261640798226,66f79d3af050d8d70ad24816,0.8191489361702127
412,0.28161312371838687,0.2817089452603471,0.7260726072607261,0.9007529089664613,1.0,0.0386904761904761,0.1047924671972263,0.2222222222222221,1.0,0.0277777777777777,0.1074561403508772,0.3333333333333333,0.3429416112342942,66f79d3af050d8d70ad24817,0.5425531914893617
413,0.2822966507177034,0.2823765020026702,0.06930693069306931,0.945927446954141,1.0,0.0773809523809523,0.1574517338326836,0.4444444444444444,1.0,0.0555555555555555,0.0855263157894736,0.6,0.7997043606799704,66f79d3af050d8d70ad24818,0.4148936170212766
414,0.28298017771701983,0.2830440587449933,0.06930693069306931,0.9507186858316221,0.8951048951048951,0.4761904761904761,0.1574517338326836,0.5555555555555556,0.8666666666666666,0.125,0.7273391812865497,0.6,0.22468588322246857,66f79d3af050d8d70ad24819,0.6595744680851063
415,0.28366370471633634,0.2837116154873164,0.3778877887788779,0.9582477754962354,0.8601398601398601,0.1369047619047619,0.1574517338326836,0.5555555555555556,0.6333333333333332,0.1527777777777777,0.3121345029239766,0.3333333333333333,0.38654841093865483,66f79d3af050d8d70ad2481a,0.4574468085106382
416,0.2843472317156528,0.2843791722296395,0.9075907590759076,0.6461327857631759,0.8421578421578422,0.1547619047619047,0.1047924671972263,0.0833333333333333,0.7666666666666665,0.0,0.185672514619883,0.7333333333333333,0.35846267553584626,66f79d3af050d8d70ad2481b,0.2340425531914893
417,0.28503075871496925,0.2850467289719626,0.03135313531353135,0.1841204654346338,0.8961038961038961,0.0327380952380952,0.1574517338326836,0.3333333333333332,0.6333333333333332,0.0138888888888888,0.060672514619883,1.0,0.5609756097560976,66f79d3af050d8d70ad2481c,0.0425531914893617
418,0.28571428571428575,0.2857142857142857,0.9075907590759076,0.7488021902806297,0.8781218781218781,0.1130952380952381,0.131122100514955,0.0833333333333333,0.6999999999999998,0.0,0.1140350877192982,0.7333333333333333,0.35846267553584626,66f79d3af050d8d70ad2481d,0.8404255319148936
419,0.2863978127136022,0.2863818424566088,0.31518151815181517,0.9548254620123203,1.0,0.1636904761904762,0.1574517338326836,0.4444444444444444,1.0,0.2083333333333333,0.1454678362573099,0.0,0.14929785661492978,66f79d3af050d8d70ad2481e,0.3829787234042552
420,0.28708133971291866,0.2870493991989319,0.38283828382838286,0.6591375770020533,0.8371628371628371,0.1130952380952381,0.1574517338326836,0.3333333333333332,0.7666666666666665,0.0972222222222222,0.1228070175438596,0.26666666666666666,0.35624538063562455,66f79d3af050d8d70ad2481f,0.1914893617021276
421,0.28776486671223517,0.287716955941255,0.023102310231023104,0.9260780287474333,0.8461538461538461,0.0535714285714285,0.1574517338326836,0.5555555555555556,1.0,0.0694444444444444,0.1096491228070175,0.6666666666666666,0.21729490022172948,66f79d3af050d8d70ad24820,0.3404255319148936
422,0.2884483937115516,0.288384512683578,0.23432343234323433,0.9555099247091033,0.8041958041958042,0.1696428571428571,0.1574517338326836,0.4444444444444444,0.8333333333333334,0.1527777777777777,0.1710526315789473,0.8,0.7265336289726534,66f79d3af050d8d70ad24821,0.7553191489361701
423,0.2891319207108681,0.2890520694259011,0.6221122112211221,0.648870636550308,1.0,0.0238095238095238,0.1574517338326836,0.2777777777777778,1.0,0.0277777777777777,0.0526315789473684,0.9333333333333333,0.6600147819660015,66f79d3af050d8d70ad24822,0.4255319148936169
424,0.2898154477101846,0.2897196261682243,0.83003300330033,0.5598904859685148,0.8431568431568431,0.1279761904761904,0.1574517338326836,0.2777777777777778,0.3333333333333333,0.0833333333333333,0.2609649122807017,0.0,0.28233555062823357,66f79d3af050d8d70ad24823,0.3085106382978723
425,0.29049897470950103,0.2903871829105474,0.7524752475247525,0.9527720739219713,0.984015984015984,0.0476190476190476,0.1574517338326836,0.5,1.0,0.0277777777777777,0.0789473684210526,0.06666666666666667,0.3902439024390244,66f79d3af050d8d70ad24824,0.5319148936170213
426,0.29118250170881754,0.2910547396528705,0.08415841584158416,0.4722792607802875,1.0,0.5654761904761905,0.1574517338326836,0.611111111111111,1.0,0.2222222222222222,0.4744152046783625,0.4666666666666667,0.23872875092387288,66f79d3af050d8d70ad24825,0.0319148936170212
427,0.291866028708134,0.2917222963951936,0.37623762376237624,0.6078028747433265,0.9200799200799201,0.9821428571428572,0.1574517338326836,0.611111111111111,0.9666666666666668,0.5416666666666667,0.4978070175438597,0.4666666666666667,0.3392461197339246,66f79d3af050d8d70ad24826,0.5319148936170213
428,0.29254955570745045,0.2923898531375167,0.8184818481848185,0.01026694045174538,1.0,0.0595238095238095,0.1574517338326836,0.3888888888888888,1.0,0.0138888888888888,0.1279239766081871,0.4666666666666667,0.5343680709534369,66f79d3af050d8d70ad24827,0.9148936170212766
429,0.29323308270676696,0.2930574098798397,0.5726072607260726,0.3757700205338809,0.8241758241758241,0.1071428571428571,0.1574517338326836,0.2777777777777778,1.0,0.0555555555555555,0.1169590643274853,0.4,0.5779748706577975,66f79d3af050d8d70ad24828,0.4148936170212766
430,0.2939166097060834,0.2937249666221628,0.036303630363036306,0.00889801505817933,0.8781218781218781,0.056547619047619,0.1047924671972263,0.0833333333333333,0.6666666666666666,0.0138888888888888,0.0657894736842105,0.4,0.7287509238728751,66f79d3af050d8d70ad24829,0.2446808510638297
431,0.29460013670539986,0.2943925233644859,0.018151815181518153,0.044490075290896644,0.913086913086913,0.0803571428571428,0.1574517338326836,0.7222222222222222,0.7666666666666665,0.1388888888888888,0.1096491228070175,1.0,0.4050258684405026,66f79d3af050d8d70ad2482a,0.1702127659574468
432,0.29528366370471637,0.295060080106809,0.06105610561056106,0.09719370294318959,0.8871128871128872,0.056547619047619,0.052133200561769,0.0,0.6666666666666666,0.0416666666666666,0.060672514619883,0.4666666666666667,0.5986696230598669,66f79d3af050d8d70ad2482b,0.6170212765957447
433,0.2959671907040328,0.2957276368491321,0.023102310231023104,0.2676249144421629,0.8851148851148851,0.056547619047619,0.1574517338326836,0.4444444444444444,0.9666666666666668,0.0972222222222222,0.1162280701754386,0.06666666666666667,0.7841832963784183,66f79d3af050d8d70ad2482c,1.0
434,0.29665071770334933,0.2963951935914553,0.594059405940594,0.9014373716632443,1.0,0.0267857142857142,0.1574517338326836,0.8333333333333333,1.0,0.0277777777777777,0.0526315789473684,0.6666666666666666,0.78640059127864,66f79d3af050d8d70ad2482d,0.0106382978723404
435,0.2973342447026658,0.2970627503337784,0.38283828382838286,0.44284736481861736,0.8661338661338661,0.1428571428571428,0.1047924671972263,0.0555555555555555,0.6666666666666666,0.0694444444444444,0.195906432748538,0.8666666666666667,0.3828529194382853,66f79d3af050d8d70ad2482e,0.2978723404255319
436,0.29801777170198224,0.2977303070761014,0.4075907590759076,0.07049965776865161,0.8651348651348651,0.0476190476190476,0.1047924671972263,0.0833333333333333,0.7333333333333333,0.0694444444444444,0.0826023391812865,0.3333333333333333,0.38802660753880264,66f79d3af050d8d70ad2482f,0.5957446808510638
437,0.29870129870129875,0.2983978638184245,0.7079207920792079,0.006160164271047228,0.8681318681318682,0.1130952380952381,0.1047924671972263,0.1666666666666666,0.0,0.0138888888888888,0.121345029239766,0.4666666666666667,0.37398373983739835,66f79d3af050d8d70ad24830,0.6063829787234042
438,0.2993848257006152,0.2990654205607476,0.6188118811881188,0.6036960985626283,0.8721278721278721,0.0297619047619047,0.1047924671972263,0.1388888888888889,0.6666666666666666,0.0138888888888888,0.0811403508771929,0.4,0.08795269770879527,66f79d3af050d8d70ad24831,0.2659574468085106
439,0.30006835269993165,0.2997329773030707,0.037953795379537955,0.8206707734428473,1.0,0.0357142857142857,0.1574517338326836,0.3333333333333332,1.0,0.0,0.0628654970760233,0.2,0.7612712490761271,66f79d3af050d8d70ad24832,0.1595744680851064
440,0.30075187969924816,0.3004005340453938,0.06930693069306931,0.9541409993155373,0.9150849150849151,0.1071428571428571,0.1574517338326836,0.4444444444444444,1.0,0.0972222222222222,0.1089181286549707,0.6,0.7878787878787878,66f79d3af050d8d70ad24833,0.4574468085106382
441,0.3014354066985646,0.3010680907877169,0.033003300330033,0.784394250513347,0.8971028971028971,0.0803571428571428,0.0784628338794977,0.0277777777777777,0.7666666666666665,0.0277777777777777,0.1191520467836257,0.4666666666666667,0.6947524020694752,66f79d3af050d8d70ad24834,0.7127659574468085
442,0.30211893369788106,0.30173564753004,0.6683168316831684,0.0650239561943874,0.8731268731268731,0.0416666666666666,0.1047924671972263,0.1388888888888889,0.6999999999999998,0.0555555555555555,0.0679824561403508,0.06666666666666667,0.8839615668883961,66f79d3af050d8d70ad24835,0.0319148936170212
443,0.3028024606971976,0.3024032042723631,0.3102310231023102,0.9678302532511978,0.9140859140859141,0.1696428571428571,0.3154295337390554,0.2777777777777778,0.9333333333333332,0.1805555555555555,0.1710526315789473,0.4,0.05543237250554324,66f79d3af050d8d70ad24836,0.0212765957446808
444,0.303485987696514,0.3030707610146862,0.06435643564356436,0.09034907597535934,1.0,0.1011904761904761,0.1574517338326836,0.2777777777777778,1.0,0.125,0.0519005847953216,0.6666666666666666,0.05469327420546933,66f79d3af050d8d70ad24837,0.0425531914893617
445,0.30416951469583053,0.3037383177570093,0.29372937293729373,0.4982888432580424,0.8871128871128872,0.0684523809523809,0.0784628338794977,0.0277777777777777,0.8333333333333334,0.0833333333333333,0.2616959064327485,0.26666666666666666,0.43163340724316335,66f79d3af050d8d70ad24838,0.0744680851063829
446,0.304853041695147,0.3044058744993324,0.29372937293729373,0.5106091718001369,0.9140859140859141,0.1547619047619047,0.0784628338794977,0.0277777777777777,0.6333333333333332,0.2222222222222222,0.3961988304093566,0.26666666666666666,0.43015521064301554,66f79d3af050d8d70ad24839,0.904255319148936
447,0.30553656869446344,0.3050734312416555,0.29372937293729373,0.5071868583162218,0.916083916083916,0.2827380952380952,0.1047924671972263,0.0555555555555555,0.9666666666666668,0.4583333333333333,0.6023391812865497,0.26666666666666666,0.43089430894308944,66f79d3af050d8d70ad2483a,0.9361702127659574
448,0.30622009569377995,0.3057409879839786,0.033003300330033,0.3326488706365503,0.8871128871128872,0.0803571428571428,0.0784628338794977,0.0277777777777777,0.8333333333333334,0.0,0.1074561403508772,0.4666666666666667,0.6977087952697709,66f79d3af050d8d70ad2483b,0.1808510638297872
449,0.3069036226930964,0.3064085447263017,0.29372937293729373,0.5058179329226558,0.9140859140859141,0.2023809523809523,0.1047924671972263,0.1388888888888889,0.6666666666666666,0.0138888888888888,0.7997076023391813,0.26666666666666666,0.8943089430894309,66f79d3af050d8d70ad2483c,0.7340425531914894
450,0.30758714969241285,0.3090787716955941,0.334983498349835,0.9514031485284052,0.942057942057942,0.0357142857142857,0.1574517338326836,0.4444444444444444,1.0,0.0694444444444444,0.0760233918128654,0.9333333333333333,0.7568366592756837,66f79d3af050d8d70ad24840,0.3191489361702127
451,0.30827067669172936,0.3110814419225634,0.4867986798679868,0.9534565366187543,0.8251748251748252,0.1041666666666666,0.1574517338326836,0.4444444444444444,0.9,0.1111111111111111,0.0935672514619883,0.2,0.458980044345898,66f79d3af050d8d70ad24843,0.2340425531914893
452,0.3089542036910458,0.3144192256341789,0.8778877887788779,0.30458590006844627,0.8671328671328671,0.1547619047619047,0.1574517338326836,0.2777777777777778,0.7333333333333333,0.0972222222222222,0.2543859649122807,0.3333333333333333,0.631189948263119,66f79d3af050d8d70ad24848,0.1063829787234042
453,0.30963773069036227,0.315086782376502,0.6221122112211221,0.649555099247091,1.0,0.0357142857142857,0.1574517338326836,0.2777777777777778,1.0,0.0277777777777777,0.0723684210526315,0.9333333333333333,0.6592756836659276,66f79d3af050d8d70ad24849,0.3191489361702127
454,0.3103212576896788,0.315754339118825,0.971947194719472,0.6030116358658453,0.8381618381618382,0.0773809523809523,0.1574517338326836,0.2777777777777778,1.0,0.0277777777777777,0.1257309941520467,0.6666666666666666,0.07095343680709534,66f79d3af050d8d70ad2484a,0.1914893617021276
455,0.31100478468899523,0.3164218958611481,0.19636963696369636,0.8877481177275839,0.8871128871128872,0.0863095238095238,0.052133200561769,0.0,1.0,0.0277777777777777,0.0526315789473684,0.4666666666666667,0.29120473022912047,66f79d3af050d8d70ad2484b,0.776595744680851
456,0.31168831168831174,0.3170894526034712,0.19636963696369636,0.8870636550308008,0.8871128871128872,0.0863095238095238,0.052133200561769,0.0,0.8333333333333334,0.0277777777777777,0.0489766081871345,0.4666666666666667,0.29120473022912047,66f79d3af050d8d70ad2484c,0.1808510638297872
457,0.3123718386876282,0.3177570093457944,0.19636963696369636,0.8863791923340177,0.8871128871128872,0.0863095238095238,0.052133200561769,0.0,0.3333333333333333,0.0277777777777777,0.0570175438596491,0.4666666666666667,0.29120473022912047,66f79d3af050d8d70ad2484d,0.0319148936170212
458,0.31305536568694464,0.3184245660881175,0.0033003300330033004,0.8507871321013004,1.0,0.056547619047619,0.1047924671972263,0.2222222222222221,1.0,0.0277777777777777,0.070906432748538,0.8,0.2535107169253511,66f79d3af050d8d70ad2484e,0.4148936170212766
459,0.31373889268626115,0.3190921228304406,0.19636963696369636,0.13757700205338808,0.8871128871128872,0.0863095238095238,0.052133200561769,0.0,0.6999999999999998,0.0277777777777777,0.0687134502923976,0.4666666666666667,0.29120473022912047,66f79d3af050d8d70ad2484f,0.4042553191489361
460,0.3144224196855776,0.3197596795727637,0.4504950495049505,0.40999315537303216,1.0,0.056547619047619,0.1574517338326836,0.3333333333333332,1.0,0.0416666666666666,0.0964912280701754,0.06666666666666667,0.9519586104951958,66f79d3af050d8d70ad24850,0.4893617021276595
461,0.31510594668489406,0.3204272363150867,0.38613861386138615,0.20670773442847365,1.0,0.0535714285714285,0.1574517338326836,0.5555555555555556,1.0,0.0416666666666666,0.0562865497076023,0.8,0.0672579453067258,66f79d3af050d8d70ad24851,0.3191489361702127
462,0.31578947368421056,0.3210947930574098,0.19636963696369636,0.20191649555099248,0.8871128871128872,0.0327380952380952,0.052133200561769,0.0,0.8333333333333334,0.0277777777777777,0.0460526315789473,0.4666666666666667,0.2845528455284553,66f79d3af050d8d70ad24852,0.0744680851063829
463,0.316473000683527,0.3217623497997329,0.7128712871287128,0.7371663244353183,0.8271728271728271,0.0357142857142857,0.1047924671972263,0.2222222222222221,1.0,0.0138888888888888,0.0599415204678362,0.6666666666666666,0.9216555801921655,66f79d3af050d8d70ad24853,0.1595744680851064
464,0.31715652768284347,0.322429906542056,0.5198019801980198,0.44969199178644764,0.8861138861138861,0.0595238095238095,0.1574517338326836,0.2777777777777778,1.0,0.0555555555555555,0.1352339181286549,0.7333333333333333,0.9586104951958611,66f79d3af050d8d70ad24854,0.6170212765957447
465,0.31784005468216,0.3230974632843791,0.19636963696369636,0.2026009582477755,0.8871128871128872,0.0267857142857142,0.052133200561769,0.0,0.6666666666666666,0.0277777777777777,0.0328947368421052,0.4666666666666667,0.2852919438285292,66f79d3af050d8d70ad24855,0.9893617021276596
466,0.31852358168147643,0.3237650200267022,0.19636963696369636,0.6269678302532512,0.8871128871128872,0.056547619047619,0.052133200561769,0.0,0.6666666666666666,0.0277777777777777,0.1242690058479532,0.4666666666666667,0.9793052475979305,66f79d3af050d8d70ad24856,0.4574468085106382
467,0.31920710868079294,0.3244325767690253,0.19636963696369636,0.6262833675564682,0.8781218781218781,0.0625,0.1047924671972263,0.0555555555555555,1.0,0.0277777777777777,0.1228070175438596,0.4666666666666667,0.07464892830746489,66f79d3af050d8d70ad24857,0.7659574468085106
468,0.3198906356801094,0.3251001335113484,0.4207920792079208,0.1594798083504449,0.9240759240759241,0.0357142857142857,0.1574517338326836,0.3888888888888888,0.5333333333333333,0.0416666666666666,0.0511695906432748,0.6666666666666666,0.4212860310421286,66f79d3af050d8d70ad24858,0.8404255319148936
469,0.32057416267942584,0.3257676902536715,0.9323432343234324,0.08213552361396304,1.0,0.1130952380952381,0.1574517338326836,0.2777777777777778,1.0,0.0972222222222222,0.2309941520467836,0.4666666666666667,0.7634885439763488,66f79d3af050d8d70ad24859,1.0
470,0.32125768967874235,0.3264352469959946,0.5726072607260726,0.8323066392881587,1.0,0.1696428571428571,0.3154295337390554,0.2777777777777778,1.0,0.0555555555555555,0.0869883040935672,0.4,0.9386548410938654,66f79d3af050d8d70ad2485a,0.3404255319148936
471,0.3219412166780588,0.3271028037383177,0.0033003300330033004,0.9356605065023956,1.0,0.056547619047619,0.3154295337390554,0.2777777777777778,1.0,0.0277777777777777,0.1023391812865497,0.8,0.9009608277900961,66f79d3af050d8d70ad2485b,0.3191489361702127
